DATE,DYCO
2009-02-19,0.00453725
2009-02-20,-0.01351762
2009-02-25,-0.00766845
2009-02-26,0.00177241
2009-02-27,0.00217226
2009-03-02,-0.0255468
2009-03-03,0.00353431
2009-03-04,0.02703154
2009-03-05,-0.01517616
2009-03-06,-0.00069464
2009-03-09,-0.00475608
2009-03-10,0.02979954
2009-03-11,0.00370118
2009-03-12,0.00375225
2009-03-13,-0.00201483
2009-03-16,-0.00585276
2009-03-17,0.01150956
2009-03-18,0.00722352
2009-03-19,0.00083304
2009-03-20,-0.00143605
2009-03-23,0.03362714
2009-03-24,-0.01488458
2009-03-25,0.00074722
2009-03-26,0.01330799
2009-03-27,-0.00580324
2009-03-30,-0.01830403
2009-03-31,0.00749022
2009-04-01,0.00548515
2009-04-02,0.02295224
2009-04-03,0.00262195
2009-04-06,-0.00049551
2009-04-07,-0.00455647
2009-04-08,0.00701647
2009-04-09,0.01526076
2009-04-13,-0.00249643
2009-04-14,-0.00235202
2009-04-15,0.00193358
2009-04-16,0.00641921
2009-04-17,0.00788139
2009-04-20,-0.00256753
2009-04-22,0.01431885
2009-04-23,0.00950259
2009-04-24,0.0169237
2009-04-27,-0.01045777
2009-04-28,0.00809738
2009-04-29,0.02533286
2009-04-30,0.00969787
2009-05-04,0.02096157
2009-05-05,0.00174836
2009-05-06,0.00554386
2009-05-07,-0.01056695
2009-05-08,0.01375089
2009-05-11,-0.00837874
2009-05-12,-0.0001502
2009-05-13,-0.01062679
2009-05-14,0.00782995
2009-05-15,-0.00385379
2009-05-18,0.0274773
2009-05-19,-0.00343696
2009-05-20,-0.00108382
2009-05-21,-0.01262305
2009-05-22,0.00688727
2009-05-25,0.00220535
2009-05-26,0.00679642
2009-05-27,3.171e-05
2009-05-28,0.00972054
2009-05-29,0.00857401
2009-06-01,0.00654313
2009-06-02,-0.00725164
2009-06-03,-0.01449964
2009-06-04,0.00829026
2009-06-05,9.38e-06
2009-06-08,0.00027644
2009-06-09,-0.0012988
2009-06-10,0.00191242
2009-06-12,0.0062891
2009-06-15,-0.01621572
2009-06-16,-0.00177934
2009-06-17,0.0036007
2009-06-18,-0.00356488
2009-06-19,0.00924225
2009-06-22,-0.00857303
2009-06-23,0.0066217
2009-06-24,0.00180805
2009-06-25,0.0092416
2009-06-26,0.00242607
2009-06-29,0.00515513
2009-06-30,-0.00072429
2009-07-01,0.00862967
2009-07-02,-0.00113623
2009-07-03,0.00357751
2009-07-06,-0.00293554
2009-07-07,-0.0012117
2009-07-08,0.00041262
2009-07-09,-0.000366
2009-07-10,0.00294478
2009-07-13,0.00505936
2009-07-14,-0.00116405
2009-07-15,0.01292161
2009-07-16,0.00535199
2009-07-17,-0.0010459
2009-07-20,0.01320357
2009-07-21,-0.0032397
2009-07-22,-0.00670213
2009-07-23,0.00489406
2009-07-24,0.0030819
2009-07-27,0.00201315
2009-07-28,0.00345263
2009-07-29,-0.0001276
2009-07-30,0.00560058
2009-07-31,0.00952366
2009-08-03,0.00449248
2009-08-04,-0.00212479
2009-08-05,0.00261413
2009-08-06,-0.00267809
2009-08-07,0.01018508
2009-08-10,0.01248105
2009-08-11,-0.00810889
2009-08-12,0.00521755
2009-08-13,-0.00203765
2009-08-14,-0.00247312
2009-08-17,-0.00401098
2009-08-18,0.01210379
2009-08-19,0.00295921
2009-08-20,-0.0028023
2009-08-21,0.0128471
2009-08-24,0.00175467
2009-08-25,-0.00292754
2009-08-26,0.00597652
2009-08-27,-0.00398043
2009-08-28,0.00690997
2009-08-31,-0.00178818
2009-09-01,-0.00829105
2009-09-02,-0.00059507
2009-09-03,0.00108162
2009-09-04,0.00726304
2009-09-08,0.01398628
2009-09-09,0.01549627
2009-09-10,0.00045814
2009-09-11,0.00084469
2009-09-14,0.00794761
2009-09-15,0.00349748
2009-09-16,0.00847956
2009-09-17,-0.00115088
2009-09-18,0.0079552
2009-09-21,0.00525346
2009-09-22,-0.00337652
2009-09-23,-0.00965811
2009-09-24,-0.00318612
2009-09-25,0.00084589
2009-09-28,0.008791
2009-09-29,-0.00192197
2009-09-30,0.00375046
2009-10-01,-0.00775768
2009-10-02,0.00263796
2009-10-05,0.01621012
2009-10-06,0.01097846
2009-10-07,0.00124672
2009-10-08,0.00788559
2009-10-09,-5.737e-05
2009-10-13,0.00506604
2009-10-14,0.01712678
2009-10-15,0.00577686
2009-10-16,0.00053787
2009-10-19,0.02374205
2009-10-20,-0.01133683
2009-10-21,0.00840562
2009-10-22,0.00442674
2009-10-23,-0.00822254
2009-10-26,-0.00295827
2009-10-27,-0.01149947
2009-10-28,-0.02730229
2009-10-29,0.02876297
2009-10-30,-0.01446768
2009-11-03,0.01468545
2009-11-04,0.01221491
2009-11-05,0.01096505
2009-11-06,-0.00467195
2009-11-09,0.01633181
2009-11-10,-0.00146692
2009-11-11,-0.00480048
2009-11-12,-0.01528083
2009-11-13,0.01044717
2009-11-16,0.01247554
2009-11-17,-0.00034328
2009-11-18,-0.00021682
2009-11-19,-0.00307714
2009-11-20,0.00047394
2009-11-23,0.00326387
2009-11-24,0.00197569
2009-11-25,0.00685293
2009-11-26,-0.01554571
2009-11-27,0.00572518
2009-11-30,0.00279245
2009-12-01,0.01654227
2009-12-02,0.00825155
2009-12-03,-0.004635
2009-12-04,0.00195971
2009-12-07,0.0086664
2009-12-08,0.00221018
2009-12-09,0.00059296
2009-12-10,0.00811675
2009-12-11,0.00443739
2009-12-14,-0.00104718
2009-12-15,0.00023822
2009-12-16,-0.00077646
2009-12-17,-0.0067643
2009-12-18,-0.00422006
2009-12-21,0.0003557
2009-12-22,0.01095496
2009-12-23,-0.00144436
2009-12-24,-0.00091067
2009-12-28,0.00604613
2009-12-29,0.00723789
2009-12-30,0.00585065
2009-12-31,0.00075051
2010-01-04,0.01513142
2010-01-05,-0.00595168
2010-01-06,0.00499659
2010-01-07,-0.00303834
2010-01-08,-3.352e-05
2010-01-11,-0.00202132
2010-01-12,-0.00089032
2010-01-13,0.00217599
2010-01-14,0.00203563
2010-01-15,-0.00964387
2010-01-18,0.00126505
2010-01-19,0.00263432
2010-01-20,-0.01367313
2010-01-21,-0.00899123
2010-01-22,0.00603149
2010-01-25,-0.00164687
2010-01-26,-0.0059182
2010-01-27,-0.00321181
2010-01-28,0.00326959
2010-01-29,0.00088791
2010-02-01,0.00270388
2010-02-02,0.0051564
2010-02-03,0.00024235
2010-02-04,-0.02552652
2010-02-05,-0.01739238
2010-02-08,0.00377091
2010-02-09,0.0131322
2010-02-10,-0.00122217
2010-02-11,0.00719084
2010-02-12,0.00383505
2010-02-17,0.0158148
2010-02-18,0.00309632
2010-02-19,-0.0033809
2010-02-22,-0.00397694
2010-02-23,-0.00951134
2010-02-24,0.002274
2010-02-25,0.00317381
2010-02-26,0.00046287
2010-03-01,0.00718723
2010-03-02,0.00437438
2010-03-03,0.00542065
2010-03-04,-0.0044753
2010-03-05,-0.00075162
2010-03-08,-0.00592256
2010-03-09,0.00696325
2010-03-10,0.004666
2010-03-11,-0.00201932
2010-03-12,-0.00883697
2010-03-15,-0.00029087
2010-03-16,0.00641005
2010-03-17,0.00109458
2010-03-18,0.0069557
2010-03-19,-0.0025569
2010-03-22,0.00313773
2010-03-23,-0.00228797
2010-03-24,-0.00667308
2010-03-25,0.00401382
2010-03-26,0.00315638
2010-03-29,0.00351532
2010-03-30,0.00090549
2010-03-31,0.00395217
2010-04-01,0.0012874
2010-04-05,-0.00545698
2010-04-06,-0.00206961
2010-04-07,-0.00330964
2010-04-08,0.00958607
2010-04-09,-0.00054473
2010-04-12,-0.00625105
2010-04-13,0.00076051
2010-04-14,0.00342792
2010-04-15,0.00050609
2010-04-16,-0.00690828
2010-04-19,-0.00568212
2010-04-20,0.0074964
2010-04-22,0.00559465
2010-04-23,0.00546104
2010-04-26,-0.00758586
2010-04-27,-0.02013974
2010-04-28,-0.000997
2010-04-29,0.00887504
2010-04-30,0.00117841
2010-05-03,0.00278234
2010-05-04,-0.00788052
2010-05-05,-0.00062247
2010-05-06,-0.00415897
2010-05-07,-0.00626892
2010-05-10,0.02202312
2010-05-11,0.00048759
2010-05-12,0.00409988
2010-05-13,-0.00202686
2010-05-14,-0.00994171
2010-05-17,0.00916814
2010-05-18,-0.01739848
2010-05-19,-0.01396439
2010-05-20,-0.0198712
2010-05-21,0.02145398
2010-05-24,0.00146195
2010-05-25,-0.01316188
2010-05-26,0.00510263
2010-05-27,0.02431296
2010-05-28,-0.00341362
2010-05-31,0.01370947
2010-06-01,-0.00788296
2010-06-02,0.00960459
2010-06-04,-0.0098014
2010-06-07,-0.00212772
2010-06-08,0.00737918
2010-06-09,-0.00205097
2010-06-10,0.0117816
2010-06-11,0.00612335
2010-06-14,0.00626587
2010-06-15,0.01362318
2010-06-16,0.00193803
2010-06-17,-0.0023471
2010-06-18,0.00304472
2010-06-21,0.0012674
2010-06-22,0.00339793
2010-06-23,0.00029098
2010-06-24,-0.01176452
2010-06-25,0.00886016
2010-06-28,0.00315086
2010-06-29,-0.01742741
2010-06-30,-0.00712284
2010-07-01,0.00359533
2010-07-02,-0.0005257
2010-07-05,-0.00392414
2010-07-06,0.01510877
2010-07-07,0.01521952
2010-07-08,0.00507491
2010-07-09,-0.0001
2010-07-12,0.00035086
2010-07-13,0.00946522
2010-07-14,-0.00054099
2010-07-15,0.00145204
2010-07-16,-0.01371797
2010-07-19,0.00662393
2010-07-20,-0.00154018
2010-07-21,0.00136309
2010-07-22,0.01259983
2010-07-23,0.0015524
2010-07-26,0.00550952
2010-07-27,0.00094588
2010-07-28,-0.00280485
2010-07-29,0.00040022
2010-07-30,0.00421434
2010-08-02,0.00831982
2010-08-03,-0.00374715
2010-08-04,0.00108688
2010-08-05,-0.0012485
2010-08-06,-0.00482183
2010-08-09,0.00109864
2010-08-10,-0.00388188
2010-08-11,-0.0105505
2010-08-12,0.00884457
2010-08-13,0.00365938
2010-08-16,0.01202914
2010-08-17,0.00810189
2010-08-18,-0.00016688
2010-08-19,-0.00704359
2010-08-20,-0.00234868
2010-08-23,0.00034061
2010-08-24,-0.00592401
2010-08-25,-0.00412858
2010-08-26,-0.0012499
2010-08-27,0.01652964
2010-08-30,-0.00826169
2010-08-31,0.01103213
2010-09-01,0.01247725
2010-09-02,-0.00434053
2010-09-03,-0.00139545
2010-09-06,0.00011263
2010-09-08,0.00045247
2010-09-09,0.00268701
2010-09-10,0.00216904
2010-09-13,0.00808578
2010-09-14,0.00242067
2010-09-15,0.00523225
2010-09-16,-0.00058041
2010-09-17,-0.00267282
2010-09-20,0.01029189
2010-09-21,-0.00356467
2010-09-22,0.00111094
2010-09-23,0.0035632
2010-09-24,-0.00242368
2010-09-27,0.00137584
2010-09-28,0.00499184
2010-09-29,0.00600766
2010-09-30,0.00429103
2010-10-01,0.01038755
2010-10-04,0.00493036
2010-10-05,0.01577475
2010-10-06,-0.00235147
2010-10-07,-0.00885807
2010-10-08,0.01364403
2010-10-11,0.00408829
2010-10-13,0.009239
2010-10-14,-0.00199564
2010-10-15,0.00278056
2010-10-18,-0.00220727
2010-10-19,-0.01881375
2010-10-20,0.00818919
2010-10-21,0.00362897
2010-10-22,0.00197045
2010-10-25,0.00144894
2010-10-26,0.00177807
2010-10-27,-0.00465356
2010-10-28,-0.00044538
2010-10-29,0.00953516
2010-11-01,0.00758835
2010-11-03,-0.00027971
2010-11-04,0.00844431
2010-11-05,-0.00470151
2010-11-08,0.00104546
2010-11-09,-0.00780245
2010-11-10,-0.00399078
2010-11-11,-0.00188695
2010-11-12,-6.81e-06
2010-11-16,-0.01060561
2010-11-17,0.0072285
2010-11-18,0.01717717
2010-11-19,0.00596772
2010-11-22,-0.00446009
2010-11-23,-0.01778784
2010-11-24,0.0131538
2010-11-25,0.00157085
2010-11-26,-0.00933987
2010-11-29,-0.00891828
2010-11-30,-0.00717674
2010-12-01,0.00803785
2010-12-02,0.00419412
2010-12-03,-0.00208782
2010-12-06,-0.00248082
2010-12-07,0.00361373
2010-12-08,-0.00336074
2010-12-09,-0.00676344
2010-12-10,0.00339635
2010-12-13,0.00306955
2010-12-14,0.00046236
2010-12-15,-0.00347376
2010-12-16,-0.00648376
2010-12-17,0.00481323
2010-12-20,-0.00521017
2010-12-21,0.0092009
2010-12-22,0.00019618
2010-12-23,0.00572632
2010-12-24,-0.00045481
2010-12-27,-0.00516307
2010-12-28,-0.00062796
2010-12-29,0.01041947
2010-12-30,0.00629409
2010-12-31,-4.922e-05
2011-01-03,0.00573562
2011-01-04,0.00314989
2011-01-05,0.00205757
2011-01-06,-0.00499444
2011-01-07,-0.00969931
2011-01-10,0.00520713
2011-01-11,0.0032016
2011-01-12,0.00817039
2011-01-13,-0.00612908
2011-01-14,0.00050438
2011-01-17,-0.00146999
2011-01-18,-0.00165089
2011-01-19,-0.00691114
2011-01-20,-0.0065483
2011-01-21,-0.004691
2011-01-24,0.00579894
2011-01-25,0.00121742
2011-01-26,-0.00779935
2011-01-27,-0.01220045
2011-01-28,-0.01776705
2011-01-31,0.00046003
2011-02-01,0.00467695
2011-02-02,-0.01233397
2011-02-03,-0.00830615
2011-02-04,-0.01501123
2011-02-07,0.00638746
2011-02-08,0.01070511
2011-02-09,-0.01778185
2011-02-10,-0.00208843
2011-02-11,0.01510892
2011-02-14,0.00986085
2011-02-15,0.00736431
2011-02-16,0.01583983
2011-02-17,0.00538688
2011-02-18,0.00308438
2011-02-21,-0.00575874
2011-02-22,-0.00672466
2011-02-23,0.00411633
2011-02-24,0.0001922
2011-02-25,-0.00161221
2011-02-28,0.00839261
2011-03-01,-0.00712605
2011-03-02,0.00909567
2011-03-03,0.01093721
2011-03-04,-0.00078036
2011-03-09,0.00742184
2011-03-10,-0.00960068
2011-03-11,0.00463984
2011-03-14,0.00832383
2011-03-15,-0.00315393
2011-03-16,-0.01609933
2011-03-17,0.00250997
2011-03-18,0.00592386
2011-03-21,0.00554661
2011-03-22,0.01297238
2011-03-23,-2.656e-05
2011-03-24,0.00564772
2011-03-25,0.00473935
2011-03-28,-0.00483187
2011-03-29,-0.00163198
2011-03-30,0.01033706
2011-03-31,0.00976262
2011-04-01,0.01429782
2011-04-04,0.00134567
2011-04-05,-0.00146719
2011-04-06,-0.00974731
2011-04-07,0.00030078
2011-04-08,-0.00576625
2011-04-11,0.00091838
2011-04-12,-0.00833495
2011-04-13,-0.00091517
2011-04-14,-0.00527004
2011-04-15,0.00590567
2011-04-18,-0.00397629
2011-04-19,0.0027182
2011-04-20,0.00396595
2011-04-25,0.00091089
2011-04-26,0.00623999
2011-04-27,-0.00708588
2011-04-28,-0.0018697
2011-04-29,0.00620715
2011-05-02,0.00292543
2011-05-03,-0.01080101
2011-05-04,-0.00320786
2011-05-05,0.00386191
2011-05-06,0.01516097
2011-05-09,0.00113769
2011-05-10,-0.0036745
2011-05-11,-0.0068714
2011-05-12,0.00249761
2011-05-13,-0.00689413
2011-05-16,-0.00458886
2011-05-17,0.00372284
2011-05-18,-0.00405218
2011-05-19,-0.00382307
2011-05-20,-0.00197626
2011-05-23,-0.0045917
2011-05-24,0.01483243
2011-05-25,0.0033418
2011-05-26,-0.00076298
2011-05-27,0.0006011
2011-05-30,-0.00362362
2011-05-31,0.01468055
2011-06-01,-0.01033425
2011-06-02,0.00388011
2011-06-03,-0.00236068
2011-06-06,-0.00630935
2011-06-07,0.00107079
2011-06-08,-0.0038366
2011-06-09,0.00206417
2011-06-10,-0.00566033
2011-06-13,-0.00362928
2011-06-14,0.0019831
2011-06-15,-0.00481664
2011-06-16,-0.0054218
2011-06-17,-0.00483876
2011-06-20,-4.388e-05
2011-06-21,0.00618224
2011-06-22,-0.00249301
2011-06-24,0.0045912
2011-06-27,-0.00192713
2011-06-28,0.00942254
2011-06-29,0.00175013
2011-06-30,0.0035396
2011-07-01,0.00308429
2011-07-04,0.00534229
2011-07-05,-0.00986317
2011-07-06,-0.00443647
2011-07-07,-0.00650876
2011-07-08,-0.0079306
2011-07-11,-0.01660206
2011-07-12,-0.00825592
2011-07-13,0.00519239
2011-07-14,-0.00786566
2011-07-15,-0.00571054
2011-07-18,-0.00528514
2011-07-19,0.01001454
2011-07-20,0.00242799
2011-07-21,0.00837859
2011-07-22,0.00048711
2011-07-25,-0.00449218
2011-07-26,-0.00188198
2011-07-27,-0.0114846
2011-07-28,0.00901155
2011-07-29,0.0052991
2011-08-01,-0.00050994
2011-08-02,-0.01631737
2011-08-03,-0.01203894
2011-08-04,-0.02988499
2011-08-05,0.00330136
2011-08-08,-0.05403299
2011-08-09,0.02359699
2011-08-10,-0.00499248
2011-08-11,0.02448244
2011-08-12,0.01585412
2011-08-15,0.01325022
2011-08-16,-0.00163113
2011-08-17,0.00586282
2011-08-18,-0.02017395
2011-08-19,-0.00872499
2011-08-22,-0.00167929
2011-08-23,0.01319925
2011-08-24,-0.00238014
2011-08-25,-0.0037377
2011-08-26,0.00578567
2011-08-29,0.01715159
2011-08-30,0.00690414
2011-08-31,0.01448233
2011-09-01,0.02385836
2011-09-02,-0.0105096
2011-09-05,-0.01691513
2011-09-06,0.0090312
2011-09-08,0.01363105
2011-09-09,-0.01636063
2011-09-12,-0.0076129
2011-09-13,-8.737e-05
2011-09-14,0.00877317
2011-09-15,0.00464761
2011-09-16,0.01326941
2011-09-19,0.0020631
2011-09-20,-0.00703436
2011-09-21,-0.0027856
2011-09-22,-0.0269307
2011-09-23,-0.00326356
2011-09-26,0.00833228
2011-09-27,0.01126482
2011-09-28,-0.008493
2011-09-29,0.00508042
2011-09-30,-0.00642468
2011-10-03,-0.011195
2011-10-04,-0.00611893
2011-10-05,0.00630981
2011-10-06,0.01412673
2011-10-07,-0.00790353
2011-10-10,0.02451749
2011-10-11,0.00672803
2011-10-13,0.00648461
2011-10-14,0.00604859
2011-10-17,-0.00649472
2011-10-18,0.01087487
2011-10-19,0.00357262
2011-10-20,-0.0083645
2011-10-21,0.01245117
2011-10-24,0.00854838
2011-10-25,-0.00768767
2011-10-26,0.00610995
2011-10-27,0.01623642
2011-10-28,-0.00291279
2011-10-31,-0.00432447
2011-11-01,-0.00587195
2011-11-03,0.00734477
2011-11-04,0.00077546
2011-11-07,0.00577604
2011-11-08,0.00200869
2011-11-09,-0.0120767
2011-11-10,7.321e-05
2011-11-11,0.01810408
2011-11-14,-0.00152508
2011-11-16,0.00150543
2011-11-17,-0.02176442
2011-11-18,-0.00764039
2011-11-21,-0.00785768
2011-11-22,-0.00281971
2011-11-23,-0.00438083
2011-11-24,0.00536955
2011-11-25,-0.00266153
2011-11-28,0.01244764
2011-11-29,-0.00359765
2011-11-30,0.02748858
2011-12-01,0.01183543
2011-12-02,-0.00656613
2011-12-05,0.00634157
2011-12-06,0.00530332
2011-12-07,-0.00285675
2011-12-08,-0.00810807
2011-12-09,0.00378402
2011-12-12,-0.00431023
2011-12-13,0.00234908
2011-12-14,-0.00699419
2011-12-15,0.0016497
2011-12-16,0.00039221
2011-12-19,-0.00227326
2011-12-20,0.01094851
2011-12-21,-0.00095952
2011-12-22,0.00538665
2011-12-23,0.00667071
2011-12-26,-0.00135192
2011-12-27,0.00477617
2011-12-28,0.00166513
2011-12-29,0.00636552
2011-12-30,0.00052393
2012-01-02,0.00266149
2012-01-03,0.01346536
2012-01-04,-2.427e-05
2012-01-05,-0.00388015
2012-01-06,-0.00230477
2012-01-09,0.00673745
2012-01-10,0.00506445
2012-01-11,0.00155516
2012-01-12,-0.00028541
2012-01-13,-0.00596314
2012-01-16,0.00202796
2012-01-17,0.00547989
2012-01-18,0.01557981
2012-01-19,0.00256749
2012-01-20,0.0028137
2012-01-23,-0.00598737
2012-01-24,-0.00391459
2012-01-25,0.00035626
2012-01-26,0.00583783
2012-01-27,-0.00265252
2012-01-30,-0.00059932
2012-01-31,-0.00072696
2012-02-01,0.01254762
2012-02-02,0.00567471
2012-02-03,0.00953736
2012-02-06,-0.00080956
2012-02-07,0.01403535
2012-02-08,0.00503194
2012-02-09,0.00092867
2012-02-10,-0.01080125
2012-02-13,0.01149576
2012-02-14,-0.00397754
2012-02-15,0.00221759
2012-02-16,0.00923191
2012-02-17,0.0008892
2012-02-22,-0.00114857
2012-02-23,-0.0031975
2012-02-24,0.00521187
2012-02-27,-0.00578909
2012-02-28,0.0100516
2012-02-29,0.00376245
2012-03-01,0.01269732
2012-03-02,0.00354053
2012-03-05,-0.00207123
2012-03-06,-0.01484612
2012-03-07,0.00741581
2012-03-08,0.01102155
2012-03-09,0.00132151
2012-03-12,0.00420616
2012-03-13,0.00763147
2012-03-14,0.00074473
2012-03-15,-0.0049281
2012-03-16,-0.00073561
2012-03-19,0.00095742
2012-03-20,-0.00560219
2012-03-21,-0.00182089
2012-03-22,-0.0079632
2012-03-23,0.00127408
2012-03-26,0.01226821
2012-03-27,-0.00068213
2012-03-28,-0.00983724
2012-03-29,-0.00503099
2012-03-30,-0.00094995
2012-04-02,0.00986109
2012-04-03,-0.00300607
2012-04-04,-0.00636436
2012-04-05,-0.00483982
2012-04-09,-0.00753491
2012-04-10,-0.00526636
2012-04-11,-0.00216083
2012-04-12,0.01421531
2012-04-13,-0.01139808
2012-04-16,0.00010791
2012-04-17,0.00676613
2012-04-18,0.00479726
2012-04-19,0.00315604
2012-04-20,-0.00275878
2012-04-23,-0.00772493
2012-04-24,0.00074637
2012-04-25,-0.00182937
2012-04-26,0.00993922
2012-04-27,-0.00313163
2012-04-30,0.00835779
2012-05-02,0.00205746
2012-05-03,0.00611188
2012-05-04,-0.01298932
2012-05-07,0.00516857
2012-05-08,-0.00696384
2012-05-09,0.0002514
2012-05-10,0.00163247
2012-05-11,0.00621597
2012-05-14,-0.01529259
2012-05-15,-0.00875141
2012-05-16,-0.00635437
2012-05-17,-0.02280776
2012-05-18,-0.00069251
2012-05-21,0.01906251
2012-05-22,-0.00883479
2012-05-23,-0.00823544
2012-05-24,-0.0061524
2012-05-25,0.01303121
2012-05-28,0.00193576
2012-05-29,-0.00157417
2012-05-30,-0.00571453
2012-05-31,0.01675162
2012-06-01,-0.01522291
2012-06-04,0.00098742
2012-06-05,-0.00521399
2012-06-06,0.02143994
2012-06-08,0.00112803
2012-06-11,-0.0033597
2012-06-12,0.01550922
2012-06-13,0.00638754
2012-06-14,-0.00056567
2012-06-15,0.00504192
2012-06-18,0.00041625
2012-06-19,0.00877597
2012-06-20,-0.00623329
2012-06-21,-0.01703719
2012-06-22,0.0004025
2012-06-25,-0.00826676
2012-06-26,0.00485698
2012-06-27,-0.00075793
2012-06-28,0.0005483
2012-06-29,0.01559926
2012-07-02,0.00127663
2012-07-03,0.01027912
2012-07-04,0.00539368
2012-07-05,0.00406797
2012-07-06,-0.00910257
2012-07-09,-0.00072395
2012-07-10,-0.01575819
2012-07-11,-0.00043965
2012-07-12,0.0019202
2012-07-13,0.0087573
2012-07-16,-0.00690801
2012-07-17,0.00619172
2012-07-18,0.00843652
2012-07-19,0.01197335
2012-07-20,-0.01088703
2012-07-23,-0.01659553
2012-07-24,0.00838446
2012-07-25,0.00377102
2012-07-26,0.01680938
2012-07-27,0.02304005
2012-07-30,0.00524688
2012-07-31,-0.01527403
2012-08-01,0.0023487
2012-08-02,-0.00348706
2012-08-03,0.02030075
2012-08-06,0.01026964
2012-08-07,-0.00523421
2012-08-08,0.00776375
2012-08-09,-0.00657965
2012-08-10,0.00323046
2012-08-13,-0.00374298
2012-08-14,-0.00626956
2012-08-15,0.00591586
2012-08-16,0.00794911
2012-08-17,-0.00343816
2012-08-20,4.145e-05
2012-08-21,-0.00774946
2012-08-22,0.00383816
2012-08-23,-0.00919379
2012-08-24,0.0033488
2012-08-27,-0.00197635
2012-08-28,0.00532033
2012-08-29,-0.00578113
2012-08-30,-0.00184062
2012-08-31,-0.00459408
2012-09-03,0.00689479
2012-09-04,-0.00457305
2012-09-05,0.0080616
2012-09-06,0.01831731
2012-09-10,-0.00810124
2012-09-11,0.0090269
2012-09-12,0.00217459
2012-09-13,0.01064396
2012-09-14,0.00139376
2012-09-17,-0.00069359
2012-09-18,-0.00079075
2012-09-19,0.00146716
2012-09-20,0.00237094
2012-09-21,-0.00267339
2012-09-24,0.00028291
2012-09-25,-0.02026418
2012-09-26,0.00103794
2012-09-27,-0.00397589
2012-09-28,-0.01572936
2012-10-01,0.00321964
2012-10-02,-3.251e-05
2012-10-03,-0.00484264
2012-10-04,0.00445729
2012-10-05,0.00899991
2012-10-08,0.00282296
2012-10-09,-0.00833526
2012-10-10,-0.00700763
2012-10-11,0.01002652
2012-10-15,-0.00072867
2012-10-16,0.00685812
2012-10-17,0.00516628
2012-10-18,-0.0126043
2012-10-19,-0.00475373
2012-10-22,-0.00805207
2012-10-23,-0.01525739
2012-10-24,0.00809405
2012-10-25,0.00601436
2012-10-26,-0.00334395
2012-10-29,0.0027624
2012-10-30,0.00939009
2012-10-31,-0.00588826
2012-11-01,0.02148033
2012-11-05,-0.0016258
2012-11-06,0.01057891
2012-11-07,-0.00759461
2012-11-08,-0.00506954
2012-11-09,0.00133084
2012-11-12,-0.0060196
2012-11-13,0.00359981
2012-11-14,-0.010141
2012-11-16,-0.0022844
2012-11-19,0.01463055
2012-11-20,0.0015276
2012-11-21,-0.00438884
2012-11-22,0.00996513
2012-11-23,0.01115065
2012-11-26,-0.00635862
2012-11-27,-0.00735709
2012-11-28,0.00635845
2012-11-29,0.01005862
2012-11-30,-0.00266904
2012-12-03,0.0056283
2012-12-04,-0.0057908
2012-12-05,-0.00531799
2012-12-06,0.00440801
2012-12-07,0.00608398
2012-12-10,0.00297032
2012-12-11,0.00299734
2012-12-12,0.00033386
2012-12-13,-0.00428466
2012-12-14,-0.00083627
2012-12-17,-0.00047744
2012-12-18,0.00694728
2012-12-19,0.00769376
2012-12-20,-0.00013733
2012-12-21,0.00330834
2012-12-24,-6.806e-05
2012-12-26,-0.0037884
2012-12-27,3.473e-05
2012-12-28,0.00241542
2012-12-31,-9.308e-05
2013-01-02,0.01573936
2013-01-03,0.00296083
2013-01-04,-0.0075841
2013-01-07,-0.00569757
2013-01-08,-0.00584124
2013-01-09,0.00346691
2013-01-10,0.00052452
2013-01-11,-0.00059049
2013-01-14,0.0016092
2013-01-15,-0.00432108
2013-01-16,0.00103169
2013-01-17,0.00705496
2013-01-18,-0.00123031
2013-01-21,0.00529985
2013-01-22,-0.00086188
2013-01-23,-0.00169077
2013-01-24,-0.00416308
2013-01-25,0.00076101
2013-01-28,-0.00672227
2013-01-29,0.0029831
2013-01-30,-0.00971934
2013-01-31,-0.00381004
2013-02-01,0.00949777
2013-02-04,-0.00601507
2013-02-05,0.00175164
2013-02-06,-0.00933213
2013-02-07,-0.00630884
2013-02-08,-0.00242674
2013-02-13,0.00257008
2013-02-14,0.00568998
2013-02-15,0.01161938
2013-02-18,-0.00344847
2013-02-19,-0.00316949
2013-02-20,-0.00915744
2013-02-21,-0.00465743
2013-02-22,0.0101799
2013-02-25,0.00445015
2013-02-26,0.00115615
2013-02-27,0.002005
2013-02-28,0.00555359
2013-03-01,-0.003425
2013-03-04,-0.00137409
2013-03-05,-0.00076452
2013-03-06,0.01143706
2013-03-07,0.00660539
2013-03-08,0.00599134
2013-03-11,-0.00069309
2013-03-12,-0.00629093
2013-03-13,-0.00468777
2013-03-14,0.00080342
2013-03-15,-0.00381512
2013-03-18,0.00476615
2013-03-19,-0.00691754
2013-03-20,-0.00730046
2013-03-21,-0.00252933
2013-03-22,9.261e-05
2013-03-25,-0.00539526
2013-03-26,0.00889755
2013-03-27,0.0017794
2013-03-28,0.01313022
2013-04-01,-0.00293407
2013-04-02,-0.00721039
2013-04-03,0.00377047
2013-04-04,-0.00901194
2013-04-05,0.00013399
2013-04-08,0.00247723
2013-04-09,0.00870158
2013-04-10,0.00998252
2013-04-11,-0.00474158
2013-04-12,-0.00544793
2013-04-15,-0.01396924
